Name,year,iso_code,population,gdp,co2,coal_co2,oil_co2,gas_co2,methane,nitrous_oxide,total_ghg,primary_energy_consumption
Germany,1995,DEU,82019890.0,2347760000000.0,939.934,406.046,351.7,152.97,125.756,64.823,1109.631,3974.795
Germany,1996,DEU,82263195.0,2391520000000.0,959.69,400.613,361.057,169.956,122.739,66.69,1126.448,4105.846
Germany,1997,DEU,82389631.0,2461050000000.0,931.508,386.864,353.069,162.876,118.067,63.268,1086.017,4053.187
Germany,1998,DEU,82011933.0,2535900000000.0,923.499,377.48,351.914,165.377,113.085,47.956,1055.215,4019.631
Germany,1999,DEU,81678279.0,2613180000000.0,895.442,360.052,340.846,165.627,109.713,45.762,1020.397,3963.56
Germany,2000,DEU,81797255.0,2718560000000.0,898.976,373.461,330.774,166.421,105.166,44.866,1018.299,3988.179
Germany,2001,DEU,81933883.0,2793370000000.0,915.255,376.52,338.871,173.799,100.988,43.606,1029.552,4062.799
Germany,2002,DEU,82068328.0,2822440000000.0,898.834,375.786,324.413,173.61,98.229,43.042,1012.541,4011.723
Germany,2003,DEU,82111619.0,2831680000000.0,894.501,378.305,313.847,176.587,95.747,42.559,1008.919,4010.471
Germany,2004,DEU,82092706.0,2894620000000.0,876.57,374.908,301.208,174.327,92.884,42.538,989.282,4009.893
Germany,2005,DEU,82046731.0,2945460000000.0,867.881,361.975,305.188,175.904,90.885,42.141,978.504,3962.635
Germany,2006,DEU,81701971.0,3086360000000.0,886.434,367.653,313.191,180.197,87.773,41.164,994.823,4062.387
Germany,2007,DEU,81298546.0,3220280000000.0,846.116,376.715,268.924,173.851,86.156,41.613,953.408,3893.423
Germany,2008,DEU,81110781.0,3289020000000.0,856.607,353.581,296.43,180.995,84.776,40.202,961.201,3934.666
Germany,2009,DEU,80935275.0,3136500000000.0,789.951,316.28,282.438,168.399,81.328,39.729,888.503,3692.178
Germany,2010,DEU,80830917.0,3301120000000.0,826.68,341.311,277.154,184.875,80.546,39.987,925.756,3847.151
Germany,2011,DEU,80857877.0,3467710000000.0,804.514,339.624,270.809,169.399,79.0,38.885,900.073,3710.584
Germany,2012,DEU,80916393.0,3482230000000.0,814.09,350.039,271.945,167.837,78.457,39.15,910.597,3761.916
Germany,2013,DEU,81041580.0,3497460000000.0,831.743,357.254,280.396,170.267,77.654,39.856,929.62,3868.517
Germany,2014,DEU,81376078.0,3574740000000.0,792.579,344.722,271.602,151.986,76.622,40.656,889.393,3710.465
Germany,2015,DEU,82077546.0,3628070000000.0,800.844,341.117,278.861,157.11,75.533,39.768,894.566,3780.86
Germany,2016,DEU,82760100.0,3708980000000.0,798.014,329.436,275.703,169.169,73.409,39.219,890.756,3841.451
Germany,2017,DEU,83104012.0,3808390000000.0,784.594,312.692,275.505,172.045,72.975,37.98,875.441,3888.133
Germany,2018,DEU,83368506.0,3845760000000.0,760.046,296.871,269.351,169.76,70.091,36.811,845.216,3787.682
Germany,2019,DEU,83559185.0,3886390000000.0,709.827,240.114,273.111,172.762,67.37,36.881,793.775,3694.84
Germany,2020,DEU,83628711.0,3742720000000.0,648.357,198.53,255.645,170.963,65.473,35.781,729.728,3443.882
Germany,2021,DEU,83697082.0,3841040000000.0,678.777,232.149,241.585,181.116,64.893,34.883,759.036,3544.581
Germany,2022,DEU,84086228.0,3909610000000.0,671.472,240.64,247.44,160.776,63.261,33.978,747.968,3413.0
Greece,1980,GRC,9653418.0,137888000000.0,50.889,12.831,32.24,0.0,12.141,6.87,71.702,201.108
Greece,1981,GRC,9754400.0,137962000000.0,50.125,14.275,29.957,0.0,12.242,6.857,70.334,196.518
Greece,1982,GRC,9837470.0,138508000000.0,51.509,15.554,29.928,0.216,12.21,7.304,71.642,199.183
Greece,1983,GRC,9911493.0,139066000000.0,54.789,19.166,29.099,0.158,12.275,7.574,76.127,200.299
Greece,1984,GRC,9978780.0,142899000000.0,56.285,20.608,29.49,0.172,12.313,7.718,77.036,209.138
Greece,1985,GRC,10037038.0,147360000000.0,59.772,23.746,29.829,0.165,12.444,7.836,80.525,220.911
Greece,1986,GRC,10088762.0,149738000000.0,58.274,24.347,27.883,0.205,12.56,7.568,78.896,221.38
Greece,1987,GRC,10134530.0,149059000000.0,62.576,26.531,30.092,0.234,12.833,7.231,83.168,242.08
Greece,1988,GRC,10177008.0,155691000000.0,67.052,29.094,32.069,0.264,13.001,7.351,89.101,255.601
Greece,1989,GRC,10218039.0,161666000000.0,73.231,31.409,36.154,0.308,13.074,7.392,94.751,277.07
Greece,1990,GRC,10258492.0,161709000000.0,83.438,39.787,35.975,0.858,13.219,7.397,104.649,287.312
Greece,1991,GRC,10306643.0,167631000000.0,83.408,38.404,37.432,0.833,13.14,7.215,104.751,291.482
Greece,1992,GRC,10359894.0,170260000000.0,84.976,40.495,37.255,0.413,13.172,7.097,105.391,296.618
Greece,1993,GRC,10412749.0,168978000000.0,84.285,40.164,37.043,0.318,13.304,6.67,104.489,300.531
Greece,1994,GRC,10466265.0,173829000000.0,86.43,42.134,37.368,0.2,13.498,6.801,107.146,305.643
Greece,1995,GRC,10519233.0,178710000000.0,86.963,40.427,39.134,0.194,13.742,6.62,107.526,316.794
Greece,1996,GRC,10570081.0,185481000000.0,89.115,39.23,42.476,0.208,13.925,6.895,109.411,324.801
Greece,1997,GRC,10622327.0,195537000000.0,93.802,42.629,43.466,0.428,14.213,6.612,113.485,334.044
Greece,1998,GRC,10675412.0,204985000000.0,98.622,44.556,45.11,1.645,14.438,6.465,117.962,354.773
Greece,1999,GRC,10727952.0,213181000000.0,97.935,43.084,44.716,2.848,14.427,6.468,116.854,354.705
Greece,2000,GRC,10782638.0,223531000000.0,102.973,45.851,45.633,3.982,14.735,6.511,122.183,373.052
Greece,2001,GRC,10843165.0,234862000000.0,105.362,47.02,46.86,3.923,14.085,6.264,123.453,376.025
Greece,2002,GRC,10890288.0,246267000000.0,105.001,45.544,47.894,4.24,14.382,6.199,123.149,376.371
Greece,2003,GRC,10918466.0,262880000000.0,109.067,45.616,51.338,4.757,14.589,6.147,126.537,398.316
Greece,2004,GRC,10947370.0,278668000000.0,109.485,47.094,49.783,5.245,14.887,6.15,127.535,398.232
Greece,2005,GRC,10981340.0,282860000000.0,113.889,46.604,53.968,5.385,15.17,5.944,131.424,399.606
Greece,2006,GRC,11016108.0,301539000000.0,112.42,42.794,55.7,6.284,15.347,5.752,129.639,411.306
Greece,2007,GRC,11045737.0,314210000000.0,114.546,45.193,54.069,7.808,15.406,5.953,132.241,419.35
Greece,2008,GRC,11076873.0,315974000000.0,111.08,43.285,52.725,8.109,15.319,5.671,128.477,411.585
Greece,2009,GRC,11108069.0,305101000000.0,104.32,42.243,50.128,6.623,14.881,5.382,121.699,396.398
Greece,2010,GRC,11124665.0,290984000000.0,97.354,41.26,44.002,7.166,14.431,5.497,113.878,378.437
Greece,2011,GRC,11108841.0,266794000000.0,94.505,42.08,40.501,8.811,14.171,5.232,110.541,371.285
Greece,2012,GRC,11048294.0,247887000000.0,91.393,43.257,36.298,8.094,13.99,4.831,106.656,349.302
Greece,2013,GRC,10967535.0,241650000000.0,81.713,37.291,32.913,7.336,13.082,4.837,93.044,328.303
Greece,2014,GRC,10893169.0,242800000000.0,78.636,35.227,33.486,5.559,12.702,4.711,90.142,307.91
Greece,2015,GRC,10820901.0,242324000000.0,74.927,29.949,34.983,6.035,12.179,4.58,84.391,311.723
Greece,2016,GRC,10775506.0,241143000000.0,71.36,23.594,35.573,7.912,11.648,4.539,79.104,306.993
Greece,2017,GRC,10753532.0,243777000000.0,74.842,26.019,35.032,9.536,11.546,4.597,82.052,322.197
Greece,2018,GRC,10730845.0,247844000000.0,71.778,24.851,33.837,9.072,11.136,4.422,87.121,324.066
Greece,2019,GRC,10718580.0,252514000000.0,65.736,17.879,33.919,9.998,10.827,4.422,76.926,316.887
Greece,2020,GRC,10699370.0,229778000000.0,55.558,10.129,31.012,11.043,9.808,4.258,64.422,276.956
Greece,2021,GRC,10579561.0,249158000000.0,57.519,9.251,32.28,12.363,9.642,4.319,65.904,302.536
Greece,2022,GRC,10412481.0,263893000000.0,58.08,8.909,35.383,10.367,9.576,4.33,66.377,314.337
Hungary,1980,HUN,10695370.0,107668000000.0,86.677,36.647,29.517,17.902,16.279,13.383,113.262,321.839
Hungary,1981,HUN,10679329.0,108436000000.0,86.427,37.692,27.857,18.327,16.248,13.625,113.314,318.581
Hungary,1982,HUN,10656106.0,112333000000.0,86.678,38.617,26.907,19.1,16.348,13.878,114.169,319.994
Hungary,1983,HUN,10622986.0,111181000000.0,88.937,36.995,31.364,18.591,16.268,13.692,116.547,314.48
Hungary,1984,HUN,10584329.0,114106000000.0,90.647,36.836,32.729,19.147,16.206,13.709,118.339,323.017
Hungary,1985,HUN,10547258.0,111300000000.0,86.927,36.126,29.201,17.99,16.19,12.983,113.358,333.381
Hungary,1986,HUN,10511100.0,113513000000.0,85.484,35.636,26.91,19.373,15.445,12.57,111.085,331.824
Hungary,1987,HUN,10475104.0,115265000000.0,85.512,35.53,27.183,19.015,15.441,12.766,111.467,346.654
Hungary,1988,HUN,10440534.0,117029000000.0,81.546,33.629,24.868,19.341,15.015,12.615,106.78,338.656
Hungary,1989,HUN,10403420.0,114409000000.0,79.908,31.753,24.586,19.833,14.756,11.758,103.842,329.905
Hungary,1990,HUN,10381280.0,106789000000.0,73.427,26.436,22.921,20.481,15.302,9.549,96.584,323.255
Hungary,1991,HUN,10378175.0,95825223680.0,69.825,25.132,21.678,20.461,14.807,7.657,86.746,301.901
Hungary,1992,HUN,10371477.0,94567784448.0,62.281,20.621,21.757,17.743,13.264,5.698,76.178,289.652
Hungary,1993,HUN,10356868.0,95740690432.0,62.991,20.365,21.343,19.024,12.791,6.241,77.078,278.841
Hungary,1994,HUN,10339937.0,100339000000.0,61.88,18.681,21.229,19.436,12.208,6.902,77.598,283.585
Hungary,1995,HUN,10322790.0,104752000000.0,61.464,18.347,19.788,20.997,12.037,6.196,75.883,286.801
Hungary,1996,HUN,10302236.0,106887000000.0,63.083,18.852,18.507,23.562,12.281,7.199,78.995,292.249
Hungary,1997,HUN,10278600.0,112677000000.0,61.676,18.307,18.744,22.439,12.09,7.077,77.211,285.197
Hungary,1998,HUN,10251715.0,119819000000.0,61.255,17.166,19.35,22.519,11.791,6.68,76.559,289.477
Hungary,1999,HUN,10219797.0,126176000000.0,61.575,17.493,19.153,22.74,11.819,6.685,74.04,289.338
Hungary,2000,HUN,10190596.0,134152000000.0,58.244,16.397,17.45,22.173,11.692,6.994,71.744,280.802
Hungary,2001,HUN,10166692.0,142043000000.0,59.828,15.822,17.227,24.595,11.367,7.461,72.767,287.644
Hungary,2002,HUN,10138462.0,151457000000.0,58.842,15.561,16.299,24.744,11.204,10.719,75.517,280.912
Hungary,2003,HUN,10108970.0,160456000000.0,61.611,16.094,16.063,27.142,11.104,9.153,77.109,284.387
Hungary,2004,HUN,10085789.0,171925000000.0,59.985,15.406,15.605,26.739,10.832,9.865,75.515,288.927
Hungary,2005,HUN,10065704.0,183107000000.0,60.142,13.538,16.407,27.946,11.227,8.077,74.188,308.077
Hungary,2006,HUN,10049947.0,194033000000.0,59.529,13.574,17.189,26.425,11.2,7.444,73.351,302.061
Hungary,2007,HUN,10034084.0,198872000000.0,58.449,13.528,17.554,25.022,10.917,7.736,72.799,298.086
Hungary,2008,HUN,10016655.0,204720000000.0,57.184,13.03,17.273,24.553,10.511,7.532,70.655,293.896
Hungary,2009,HUN,10001382.0,195181000000.0,51.457,11.17,17.213,21.328,10.281,6.529,61.989,272.688
Hungary,2010,HUN,9979129.0,200497000000.0,51.993,11.65,16.009,22.826,9.968,6.332,61.622,277.827
Hungary,2011,HUN,9946675.0,208408000000.0,50.156,11.931,15.061,21.832,9.837,6.418,60.171,269.464
Hungary,2012,HUN,9916620.0,205802000000.0,46.72,11.431,14.375,19.529,9.751,6.539,56.241,251.116
Hungary,2013,HUN,9889344.0,209512000000.0,43.487,10.122,13.845,18.306,9.641,6.902,53.679,238.041
Hungary,2014,HUN,9862843.0,218379000000.0,43.639,10.148,15.198,17.059,9.271,6.943,53.859,238.269
Hungary,2015,HUN,9839210.0,226475000000.0,46.567,10.482,16.54,18.169,9.153,6.969,57.329,251.04
Hungary,2016,HUN,9810530.0,231459000000.0,47.039,9.74,16.587,19.307,8.953,7.463,58.169,255.495
Hungary,2017,HUN,9785606.0,241347000000.0,49.424,10.013,17.482,20.42,9.108,7.476,60.386,269.293
Hungary,2018,HUN,9774395.0,254289000000.0,49.376,9.416,18.568,19.782,9.201,7.522,60.613,271.203
Hungary,2019,HUN,9770346.0,266658000000.0,49.166,8.161,19.379,19.909,9.324,7.479,57.338,274.892
Hungary,2020,HUN,9749460.0,254564000000.0,47.107,7.406,17.338,20.786,9.524,7.676,59.504,270.327
Hungary,2021,HUN,9707848.0,272892000000.0,48.331,5.94,18.74,22.068,9.581,7.743,58.991,283.958
Hungary,2022,HUN,9684306.0,285385000000.0,44.843,5.545,19.115,18.851,9.645,7.603,54.371,267.017
Iceland,1990,ISL,254844.0,7325718528.0,2.222,0.281,1.82,0.0,0.584,0.381,3.489,21.688
Iceland,1991,ISL,257814.0,7288590336.0,2.103,0.244,1.733,0.0,0.579,0.374,3.351,21.188
Iceland,1992,ISL,261087.0,7011078144.0,2.25,0.242,1.887,0.0,0.573,0.366,3.47,21.934
Iceland,1993,ISL,263758.0,7076878336.0,2.401,0.297,1.972,0.0,0.582,0.372,3.628,22.785
Iceland,1994,ISL,266061.0,7301854720.0,2.35,0.292,1.944,0.0,0.595,0.369,3.598,23.04
Iceland,1995,ISL,267517.0,7280955392.0,2.469,0.295,2.046,0.0,0.598,0.354,3.678,23.782
Iceland,1996,ISL,268968.0,7601917440.0,2.523,0.281,2.112,0.0,0.608,0.368,3.765,25.168
Iceland,1997,ISL,271193.0,8108418048.0,2.619,0.319,2.179,0.0,0.613,0.362,3.808,26.403
Iceland,1998,ISL,274119.0,8607334400.0,2.639,0.284,2.21,0.0,0.622,0.366,3.817,28.57
Iceland,1999,ISL,277450.0,8919642112.0,2.841,0.358,2.305,0.0,0.625,0.373,4.032,31.3
Iceland,2000,ISL,281294.0,9307402240.0,2.933,0.465,2.244,0.0,0.618,0.371,4.082,33.23
Iceland,2001,ISL,285060.0,9632095232.0,2.865,0.502,2.156,0.0,0.623,0.349,3.991,33.6
Iceland,2002,ISL,287609.0,9623437312.0,2.992,0.512,2.288,0.0,0.615,0.358,4.119,34.911
Iceland,2003,ISL,289615.0,9810546688.0,2.986,0.51,2.3,0.0,0.613,0.353,4.103,35.086
Iceland,2004,ISL,292171.0,10591927296.0,3.108,0.526,2.402,0.0,0.615,0.349,4.235,35.781
Iceland,2005,ISL,296851.0,11206861824.0,2.977,0.484,2.315,0.0,0.675,0.349,4.18,35.904
Iceland,2006,ISL,303883.0,11775508480.0,3.155,0.515,2.446,0.0,0.68,0.371,4.345,39.382
Iceland,2007,ISL,311661.0,12798725120.0,3.495,0.596,2.683,0.0,0.659,0.377,4.674,45.02
Iceland,2008,ISL,317519.0,13031114752.0,3.812,0.639,2.918,0.0,0.666,0.389,5.015,56.451
Iceland,2009,ISL,318619.0,12031037440.0,3.732,0.622,2.905,0.0,0.646,0.343,4.861,56.355
Iceland,2010,ISL,318163.0,11531450368.0,3.627,0.626,2.797,0.0,0.64,0.343,5.636,56.386
Iceland,2011,ISL,319140.0,11716753408.0,3.504,0.64,2.661,0.0,0.615,0.347,4.71,56.377
Iceland,2012,ISL,320847.0,11841376256.0,3.499,0.659,2.664,0.0,0.59,0.349,4.722,56.898
Iceland,2013,ISL,323891.0,12380449792.0,3.488,0.661,2.65,0.0,0.582,0.342,4.677,58.717
Iceland,2014,ISL,327516.0,12589333504.0,3.445,0.625,2.633,0.0,0.605,0.361,4.675,58.63
Iceland,2015,ISL,330962.0,13147881472.0,3.541,0.661,2.713,0.0,0.631,0.368,4.808,61.207
Iceland,2016,ISL,335572.0,13976682496.0,3.494,0.66,2.681,0.0,0.654,0.362,4.777,61.442
Iceland,2017,ISL,343536.0,14562998272.0,3.611,0.693,2.767,0.001,0.686,0.373,4.966,64.246
Iceland,2018,ISL,352861.0,15275006976.0,3.667,0.715,2.791,0.001,0.69,0.364,5.012,66.459
Iceland,2019,ISL,360709.0,15550746624.0,3.556,0.684,2.7,0.003,0.66,0.355,4.875,63.328
Iceland,2020,ISL,366626.0,14424581120.0,3.341,0.668,2.488,0.002,0.61,0.352,4.609,58.082
Iceland,2021,ISL,372649.0,15049658368.0,3.508,0.726,2.596,0.001,0.605,0.354,4.782,60.645
Iceland,2022,ISL,380368.0,16019539968.0,3.613,0.618,2.802,0.001,0.602,0.361,4.9,63.735
India,1980,IND,687354031.0,1015100000000.0,291.711,197.337,83.176,2.488,579.794,105.924,1117.711,1218.599
India,1981,IND,703696255.0,1077440000000.0,314.966,210.305,89.713,2.884,594.941,111.295,1173.045,1349.284
India,1982,IND,720313474.0,1111560000000.0,325.38,213.123,94.407,4.36,600.34,112.193,1161.754,1336.049
India,1983,IND,737372685.0,1202350000000.0,352.199,232.519,99.17,5.243,621.176,119.543,1287.434,1405.05
India,1984,IND,754875451.0,1248910000000.0,361.559,231.493,106.105,6.17,631.925,125.122,1259.212,1500.919
India,1985,IND,772647801.0,1298600000000.0,397.592,253.289,116.76,7.2,640.488,127.759,1292.169,1584.263
India,1986,IND,790689978.0,1353110000000.0,426.309,273.171,121.857,10.31,661.193,134.22,1361.594,1695.59
India,1987,IND,808931261.0,1412880000000.0,455.343,291.856,127.671,12.776,666.872,130.509,1359.244,1802.854
India,1988,IND,827342997.0,1560090000000.0,491.692,317.172,133.615,15.206,694.418,141.584,1468.34,1962.301
India,1989,IND,846039530.0,1663730000000.0,540.651,339.625,150.714,18.518,711.207,144.313,1514.055,2143.414
India,1990,IND,864972219.0,1750990000000.0,577.996,366.514,158.167,21.097,682.595,147.338,1528.087,2300.701
India,1991,IND,883927607.0,1768490000000.0,615.365,393.043,166.423,23.563,692.462,151.958,1570.433,2427.663
India,1992,IND,902957072.0,1851710000000.0,655.447,411.414,188.055,27.256,699.35,156.332,1636.726,2552.772
India,1993,IND,922118380.0,1944350000000.0,677.299,433.121,186.879,26.996,700.166,160.094,1648.045,2616.248
India,1994,IND,941163775.0,2055030000000.0,714.064,455.72,198.955,28.997,707.689,165.886,1685.871,2757.121
India,1995,IND,960301048.0,2189540000000.0,760.462,471.723,216.281,39.051,718.587,169.379,1725.007,2963.118
India,1996,IND,979678464.0,2345230000000.0,823.621,504.498,243.16,39.747,727.114,174.295,1820.73,3081.631
India,1997,IND,999133765.0,2426800000000.0,858.011,527.722,244.202,46.024,737.115,178.869,1847.006,3252.01
India,1998,IND,1018665073.0,2567850000000.0,875.772,524.125,262.892,47.595,742.405,182.526,1871.34,3449.497
India,1999,IND,1038225821.0,2710350000000.0,960.763,560.528,300.976,52.619,748.887,185.849,1959.661,3546.363
India,2000,IND,1057922728.0,2804480000000.0,986.445,572.876,312.847,52.791,751.86,182.498,2015.877,3725.401
India,2001,IND,1077898572.0,2940750000000.0,1000.527,582.081,316.721,53.128,757.557,185.242,2017.087,3740.874
India,2002,IND,1097600381.0,3024980000000.0,1032.14,598.597,325.22,57.609,753.157,178.845,2019.948,3870.808
India,2003,IND,1116802997.0,3251110000000.0,1067.737,625.89,330.615,58.565,766.618,184.999,2085.137,4008.71
India,2004,IND,1135991510.0,3495020000000.0,1133.828,669.968,348.234,58.316,778.156,191.667,2162.884,4352.651
India,2005,IND,1154676319.0,3752630000000.0,1194.592,721.469,352.376,59.357,796.301,199.959,2243.356,4608.417
India,2006,IND,1172878890.0,4069860000000.0,1292.485,773.564,369.694,82.58,808.801,209.289,2363.338,4854.867
India,2007,IND,1190676028.0,4403210000000.0,1392.506,842.477,391.897,87.956,826.853,219.158,2515.728,5268.96
India,2008,IND,1207930962.0,4649550000000.0,1489.437,910.795,413.233,90.277,842.577,223.8,2661.096,5576.529
India,2009,IND,1225524760.0,4993480000000.0,1612.216,983.947,432.66,112.463,846.518,229.679,2767.514,5991.853
India,2010,IND,1243481564.0,5361370000000.0,1677.337,1015.983,439.5,134.121,856.15,236.617,2871.956,6251.326
India,2011,IND,1261224952.0,5720690000000.0,1764.712,1074.385,460.104,136.26,867.948,244.344,2968.743,6592.371
India,2012,IND,1278674506.0,6052430000000.0,1925.7,1206.452,489.814,125.605,870.109,244.454,3151.704,6948.685
India,2013,IND,1295829506.0,6424470000000.0,1995.098,1276.383,496.94,110.689,844.152,244.683,3137.217,7178.72
India,2014,IND,1312277184.0,6875190000000.0,2148.344,1407.057,512.465,109.467,852.537,248.335,3246.826,7664.003
India,2015,IND,1328024492.0,7391520000000.0,2234.219,1449.587,556.117,106.871,860.389,251.789,3325.531,7929.679
India,2016,IND,1343944293.0,8057470000000.0,2354.658,1499.401,614.597,113.622,867.525,251.169,3419.055,8284.972
India,2017,IND,1359657392.0,8550030000000.0,2426.607,1551.256,632.558,118.922,876.481,257.0,3486.594,8600.742
India,2018,IND,1374659068.0,9173200000000.0,2593.058,1668.318,657.084,126.201,891.333,264.434,3682.077,9088.107
India,2019,IND,1389030303.0,9595460000000.0,2612.888,1661.94,676.154,128.676,891.979,271.832,3692.7,9317.351
India,2020,IND,1402617692.0,8945310000000.0,2421.552,1561.799,606.045,127.994,898.078,279.078,3515.709,8828.374
India,2021,IND,1414203889.0,9801620000000.0,2674.222,1767.297,621.928,133.192,919.331,277.707,3781.196,9585.078
India,2022,IND,1425423212.0,10476200000000.0,2831.166,1855.854,684.057,124.009,933.884,283.756,3953.229,10103.183
Indonesia,1980,IDN,148950537.0,439668000000.0,94.873,0.707,66.135,12.164,151.088,26.342,621.127,305.611
Indonesia,1981,IDN,152485036.0,469899000000.0,100.297,0.791,70.338,13.399,155.347,27.682,639.083,327.653
Indonesia,1982,IDN,156052154.0,452606000000.0,105.584,0.861,75.086,15.517,148.779,29.922,648.387,334.077
Indonesia,1983,IDN,159651382.0,470680000000.0,105.184,1.198,77.727,13.649,154.564,30.882,668.421,353.79
Indonesia,1984,IDN,163251124.0,503306000000.0,112.46,1.883,74.192,24.388,165.691,32.941,1204.748,389.436
Indonesia,1985,IDN,166776182.0,515643000000.0,121.597,3.671,78.527,27.073,166.95,32.946,1223.051,412.985
Indonesia,1986,IDN,170175064.0,545914000000.0,122.166,8.057,78.27,22.867,172.183,35.075,1421.251,441.025
Indonesia,1987,IDN,173511158.0,572867000000.0,123.878,8.219,75.023,27.012,172.469,35.89,1278.161,465.495
Indonesia,1988,IDN,176855069.0,605642000000.0,132.721,6.914,87.244,23.373,176.285,36.717,1153.72,491.403
Indonesia,1989,IDN,180201637.0,660042000000.0,131.674,6.28,84.748,24.956,184.569,36.106,1209.925,544.869
Indonesia,1990,IDN,183501097.0,718549000000.0,155.081,6.947,87.271,44.064,192.637,38.683,1073.236,600.179
Indonesia,1991,IDN,186778237.0,786440000000.0,174.865,13.52,97.702,43.494,201.618,39.49,1109.82,652.938
Indonesia,1992,IDN,190043743.0,841780000000.0,199.419,12.509,112.95,52.373,213.012,41.496,1336.14,716.86
Indonesia,1993,IDN,193305171.0,912703000000.0,215.109,21.31,112.763,57.66,216.533,40.827,1257.568,763.843
Indonesia,1994,IDN,196591830.0,986200000000.0,219.372,26.648,108.934,60.309,224.298,41.912,1473.804,799.647
Indonesia,1995,IDN,199888054.0,1072200000000.0,222.41,25.175,109.715,64.574,228.374,44.016,1426.572,870.284
Indonesia,1996,IDN,203204352.0,1161280000000.0,253.065,27.561,121.308,78.992,239.637,46.194,1498.428,933.146
